95804	0
95805	0
95806	0
95807	0
95809	0
95810	0
95811	0
95813	0
95814	0
95815	0
95817	0
95818	0
95819	0
95821	0
95823	0
95826	0
95829	0
95830	0
95831	0
95832	0
95833	0
95834	0
95835	0
95836	0
95840	0
95841	0
95845	0
95846	0
95850	0
95852	0
95853	0
95854	0
95855	0
95858	0
95859	0
95861	0
95863	0
95864	0
95865	0
95866	0
95867	0
95868	0
95869	0
95870	0
95873	0
95875	0
95876	0
95877	0
95878	0
95879	0
95880	0
95881	0
95882	0
95883	0
95884	0
95887	0
95888	0
95889	0
95890	0
95891	0
95892	0
95893	0
95894	0
95895	0
95896	0
95897	0
95898	0
95899	0
95900	0
95901	0
95902	0
95904	0
95906	0
95907	0
95910	0
95912	0
95913	0
95914	0
95915	0
95918	0
95919	0
95920	0
95921	0
95924	0
95925	0
95927	0
95929	0
95930	0
95931	0
95932	0
95933	0
95934	0
95935	0
95936	0
95938	0
95939	0
95940	0
95942	0
95943	0
95944	0
95945	0
95946	0
95947	0
95948	0
95949	0
95952	0
95953	0
95954	0
95955	0
95956	0
95957	0
95958	0
95959	0
95963	0
95965	0
95966	0
95967	0
95968	0
95969	0
95970	0
95971	0
95972	0
95974	0
95975	0
95977	0
95978	0
95979	0
95980	0
95981	0
95983	0
95984	0
95987	0
95988	0
95989	0
95991	0
95992	0
95993	0
95994	0
95995	0
95996	0
95997	0
95998	0
95999	0
96000	0
96001	0
96002	0
96005	0
96006	0
96007	0
96008	0
96009	0
96010	0
96011	0
96012	0
96013	0
96015	0
96016	0
96017	0
96018	0
96019	0
96020	0
96021	0
96022	0
96023	0
96025	0
96027	0
96028	0
96029	0
96030	0
96031	0
96032	0
96033	0
96034	0
96035	0
96036	0
96037	0
96039	0
96040	0
96042	0
96043	0
96046	0
96050	0
96052	0
96053	0
96054	0
96055	0
96058	0
96059	0
96060	0
96063	0
96064	0
96065	0
96066	0
96067	0
96068	0
96070	0
96071	0
96073	0
96074	0
96076	0
96077	0
96078	0
96079	0
96080	0
96082	0
96083	0
96084	0
96086	0
96087	0
96088	0
96090	0
96091	0
96092	0
96093	0
96094	0
96095	0
96097	0
96098	0
96099	0
96101	0
96102	0
96103	0
96105	0
96106	0
96107	0
96108	0
96110	0
96111	0
96112	0
96113	0
96114	0
96116	0
96117	0
96119	0
96120	0
96122	0
96123	0
96124	0
96126	0
96128	0
96130	0
96133	0
96134	0
96137	0
96138	0
96140	0
96141	0
96142	0
96143	0
96144	0
96145	0
96146	0
96147	0
96148	0
96149	0
96150	0
96151	0
96152	0
96153	0
96154	0
96155	0
96156	0
96159	0
96160	0
96161	0
96162	0
96163	0
96164	0
96166	0
96167	0
96169	0
96172	0
96173	0
96174	0
96175	0
96176	0
96177	0
96178	0
96180	0
96181	0
96182	0
96183	0
96185	0
96187	0
96189	0
96190	0
96191	0
96192	0
96193	0
96194	0
96195	0
96198	0
96199	0
96200	0
96202	0
96203	0
96205	0
96206	0
96207	0
96208	0
96209	0
96210	0
96211	0
96212	0
96213	0
96214	0
96215	0
96216	0
96217	0
96218	0
96219	0
96220	0
96221	0
96222	0
96224	0
96226	0
96228	0
96229	0
96230	0
96231	0
96232	0
96234	0
96236	0
96237	0
96238	0
96239	0
96242	0
96243	0
96244	0
96245	0
96246	0
96247	0
96248	0
96250	0
96251	0
96252	0
96253	0
96254	0
96255	0
96256	0
96257	0
96258	0
96259	0
96260	0
96261	0
96262	0
96264	0
96265	0
96266	0
96267	0
96268	0
96269	0
96271	0
96272	0
96273	0
96274	0
96275	0
96277	0
96278	0
96279	0
96280	0
96281	0
96282	0
96283	0
96285	0
96286	0
96290	0
96291	0
96294	0
96296	0
96298	0
96301	0
96303	0
96304	0
96305	0
96306	0
96314	0
96318	0
96319	0
96320	0
96322	0
96323	0
96324	0
96325	0
96326	0
96327	0
96329	0
96331	0
96332	0
96333	0
96334	0
96335	0
96336	0
96337	0
96338	0
96339	0
96340	0
96343	0
96344	0
96345	0
96351	0
96356	0
96357	0
96367	0
96368	0
96369	0
96371	0
96372	0
96373	0
96374	0
96375	0
96376	0
96377	0
96378	0
96379	0
96380	0
96381	0
96383	0
96384	0
96385	0
96386	0
96387	0
96388	0
96390	0
96391	0
96392	0
96393	0
96394	0
96395	0
96398	0
96399	0
96400	0
96401	0
96402	0
96403	0
96404	0
96406	0
96407	0
96408	0
96409	0
96410	0
96411	0
96413	0
96414	0
96415	0
96416	0
96418	0
96419	0
96420	0
96421	0
96422	0
96423	0
96424	0
96425	0
96426	0
96428	0
96429	0
96430	0
96432	0
96433	0
96434	0
96435	0
96436	0
96438	0
96441	0
96442	0
96444	0
96445	0
96446	0
96448	0
96450	0
96451	0
96452	0
96453	0
96454	0
96456	0
96458	0
96461	0
96463	0
96464	0
96466	0
96467	0
96468	0
96469	0
96470	0
96471	0
96472	0
96474	0
96476	0
96477	0
96478	0
96479	0
96481	0
96482	0
96483	0
96485	0
96486	0
96487	0
96490	0
96491	0
96492	0
96494	0
96495	0
96496	0
96497	0
96499	0
96500	0
96501	0
96502	0
96503	0
96505	0
96507	0
96510	0
96511	0
96512	0
96513	0
96514	0
96515	0
96516	0
96517	0
96518	0
96519	0
96520	0
96521	0
96522	0
96523	0
96525	0
96526	0
96527	0
96528	0
96530	0
96532	0
96533	0
96534	0
96535	0
96536	0
96538	0
96539	0
96540	0
96541	0
96543	0
96545	0
96546	0
96548	0
96552	0
96553	0
96555	0
96556	0
96557	0
96558	0
96560	0
96563	0
96564	0
96565	0
96566	0
96567	0
96568	0
96569	0
96570	0
96571	0
96572	0
96574	0
96575	0
96576	0
96577	0
96578	0
96579	0
96582	0
96584	0
96585	0
96586	0
96587	0
96588	0
96592	0
96593	0
96594	0
96595	0
96596	0
96597	0
96599	0
96600	0
96601	0
96603	0
96605	0
96606	0
96607	0
96608	0
96610	0
96611	0
96612	0
96613	0
96615	0
96616	0
96617	0
96618	0
96619	0
96620	0
96621	0
96622	0
96623	0
96624	0
96625	0
96626	0
96627	0
96628	0
96629	0
96630	0
96633	0
96634	0
96635	0
96636	0
96638	0
96639	0
96640	0
96642	0
96643	0
96644	0
96645	0
96727	0
140405	0
140407	0
140421	0
140437	0
140442	0
140447	0
140450	0
140462	0
140485	0
140487	0
140500	0
140510	0
140524	0
140530	0
140545	0
140560	0
140568	0
140574	0
140575	0
140592	0
140596	0
140597	0
140609	0
140648	0
140656	0
140663	0
140666	0
140673	0
140674	0
140685	0
140707	0
140733	0
140759	0
140761	0
140765	0
140768	0
140793	0
140798	0
140801	0
140817	0
140844	0
140853	0
140881	0
140887	0
140894	0
140933	0
140937	0
140949	0
140971	0
140976	0
140983	0
140986	0
140989	0
140996	0
141010	0
141012	0
141015	0
141017	0
141019	0
141021	0
141023	0
141027	0
141031	0
141034	0
141035	0
141041	0
141043	0
141045	0
141047	0
141049	0
141053	0
141055	0
141057	0
141059	0
141061	0
141063	0
141065	0
141067	0
141068	0
141069	0
141073	0
141075	0
141077	0
141079	0
141081	0
141083	0
141085	0
141087	0
141090	0
141091	0
141094	0
141095	0
141097	0
141098	0
141099	0
141101	0
141102	0
141103	0
141104	0
141106	0
141107	0
141109	0
141110	0
141111	0
141112	0
141113	0
141114	0
141115	0
141116	0
141117	0
141118	0
141119	0
141120	0
141121	0
141122	0
141123	0
141124	0
141125	0
141126	0
141127	0
141129	0
141130	0
141131	0
141132	0
141133	0
141134	0
141135	0
141139	0
141140	0
141141	0
141142	0
141143	0
141144	0
141145	0
141146	0
141148	0
141149	0
141150	0
141151	0
141152	0
141153	0
141155	0
141156	0
141157	0
141158	0
141159	0
141160	0
141161	0
141163	0
141164	0
141165	0
141166	0
141167	0
141168	0
141169	0
141171	0
141172	0
141173	0
141174	0
141175	0
141178	0
141179	0
141181	0
141182	0
141183	0
141184	0
141185	0
141186	0
141188	0
141189	0
141190	0
141191	0
141193	0
141194	0
141195	0
141197	0
141198	0
141199	0
141201	0
141202	0
141203	0
141204	0
141205	0
141206	0
141207	0
141208	0
141209	0
141211	0
141212	0
141214	0
141215	0
141216	0
141220	0
141222	0
141223	0
141224	0
141225	0
141226	0
141227	0
141228	0
141229	0
141230	0
141231	0
141232	0
141234	0
141236	0
141237	0
141238	0
141239	0
141240	0
141241	0
141242	0
141243	0
141244	0
141245	0
141248	0
141249	0
141250	0
141252	0
141254	0
141255	0
141256	0
141257	0
141259	0
141260	0
141261	0
141263	0
141264	0
141265	0
141266	0
141268	0
141269	0
141270	0
141271	0
141272	0
141273	0
141274	0
141276	0
141278	0
141279	0
141280	0
141282	0
141283	0
141284	0
141286	0
141287	0
141289	0
141290	0
141291	0
141292	0
141293	0
141294	0
141295	0
141296	0
141297	0
141298	0
141299	0
141300	0
141302	0
141303	0
176151	0
176153	0
176154	0
176158	0
176159	0
176162	0
176165	0
176168	0
176172	0
176177	0
176182	0
176188	0
176189	0
176191	0
176192	0
176193	0
176198	0
176199	0
176200	0
176201	0
176203	0
176204	0
176207	0
176209	0
176212	0
176213	0
176214	0
176217	0
176227	0
176228	0
176230	0
176231	0
176233	0
176235	0
176236	0
176240	0
176243	0
176249	0
176250	0
176252	0
176255	0
176256	0
176258	0
176259	0
176260	0
176266	0
176268	0
176272	0
176273	0
176275	0
176276	0
176280	0
176284	0
176287	0
176292	0
176293	0
176294	0
176295	0
176296	0
176297	0
176304	0
176308	0
176309	0
176313	0
176318	0
176325	0
176326	0
176328	0
176329	0
176330	0
176331	0
176332	0
176333	0
176335	0
176337	0
176340	0
176343	0
176346	0
176348	0
176349	0
176353	0
176368	0
176373	0
176383	0
176385	0
176386	0
176388	0
176397	0
176403	0
176405	0
176409	0
176410	0
176412	0
176416	0
176418	0
176421	0
176422	0
176430	0
176431	0
176432	0
176438	0
176440	0
176445	0
176447	0
176449	0
176450	0
176452	0
176455	0
176457	0
176462	0
176465	0
176467	0
176469	0
176486	0
176487	0
176490	0
176501	0
176503	0
176504	0
176505	0
176507	0
176508	0
176511	0
176515	0
176521	0
176524	0
176528	0
176535	0
176543	0
176544	0
176545	0
176547	0
176550	0
176551	0
176553	0
176554	0
176565	0
176568	0
176570	0
176571	0
176572	0
176573	0
176577	0
176579	0
176581	0
176584	0
176585	0
176586	0
176587	0
176588	0
176589	0
176596	0
176597	0
176598	0
176599	0
176601	0
176602	0
176605	0
176606	0
176608	0
176612	0
176615	0
176616	0
176617	0
176618	0
176621	0
176628	0
176632	0
176636	0
176637	0
176638	0
176646	0
176649	0
176652	0
176657	0
176658	0
176660	0
176669	0
176675	0
176679	0
176680	0
176681	0
176682	0
176683	0
176685	0
176687	0
176688	0
176689	0
176690	0
176691	0
176692	0
176694	0
176695	0
176696	0
176697	0
176698	0
176699	0
176700	0
176701	0
176702	0
176703	0
176704	0
176705	0
176707	0
176709	0
176710	0
176711	0
176712	0
176713	0
176714	0
176715	0
176716	0
176717	0
176718	0
176719	0
176720	0
176722	0
176723	0
176724	0
176725	0
176726	0
176727	0
176728	0
176729	0
176730	0
176731	0
176732	0
176733	0
176734	0
176736	0
176737	0
176740	0
176741	0
176742	0
176743	0
176744	0
176745	0
176746	0
176747	0
176748	0
176749	0
176750	0
176751	0
176752	0
176753	0
176754	0
176755	0
176764	0
176765	0
176776	0
176777	0
176778	0
176788	0
176789	0
176800	0
176801	0
176803	0
176804	0
176805	0
176806	0
176807	0
176808	0
176809	0
176810	0
176811	0
176812	0
176813	0
176814	0
176815	0
176816	0
176817	0
176818	0
176819	0
176820	0
176821	0
176822	0
176824	0
176826	0
176827	0
176828	0
176829	0
176830	0
176831	0
176832	0
176833	0
176834	0
176835	0
176837	0
176838	0
176839	0
176840	0
176841	0
176842	0
176843	0
176844	0
176845	0
176846	0
176847	0
176848	0
176849	0
176850	0
176851	0
176852	0
176853	0
176854	0
176855	0
176856	0
176857	0
176858	0
176859	0
176860	0
176861	0
176862	0
176863	0
176864	0
176865	0
176866	0
176867	0
176868	0
176869	0
176870	0
176871	0
176872	0
176873	0
176874	0
176875	0
176876	0
176877	0
176879	0
176880	0
176881	0
176882	0
176883	0
176884	0
176886	0
176887	0
176888	0
176889	0
176890	0
176891	0
176892	0
176893	0
176894	0
176895	0
176896	0
176897	0
176898	0
176899	0
299262	0
299265	0
299267	0
299272	0
299273	0
299274	0
299279	0
299282	0
299286	0
299289	0
299292	0
299295	0
299298	0
299304	0
299306	0
299307	0
299308	0
299312	0
299320	0
299330	0
299335	0
299336	0
299337	0
299340	0
299343	0
299346	0
299347	0
299348	0
299351	0
299353	0
299354	0
299355	0
299356	0
299357	0
299359	0
299360	0
299361	0
299362	0
299364	0
299368	0
299369	0
299372	0
299374	0
299375	0
299382	0
299384	0
299385	0
299390	0
299394	0
299396	0
299397	0
299398	0
299399	0
299401	0
299404	0
299405	0
299407	0
299408	0
299409	0
299418	0
299421	0
299423	0
299425	0
299428	0
299431	0
299437	0
299443	0
299445	0
299448	0
299449	0
299451	0
299452	0
299453	0
299455	0
299459	0
299460	0
299464	0
299477	0
299478	0
299485	0
299492	0
299494	0
299501	0
299507	0
299511	0
299512	0
299513	0
299514	0
299520	0
299521	0
299522	0
299523	0
299525	0
299527	0
299528	0
299530	0
299531	0
299532	0
299533	0
299535	0
299536	0
299540	0
299541	0
299545	0
299547	0
299548	0
299550	0
299551	0
299553	0
299556	0
299560	0
299563	0
299565	0
299566	0
299569	0
299571	0
299573	0
299574	0
299576	0
299580	0
299585	0
299594	0
299597	0
299603	0
299606	0
299609	0
299613	0
299614	0
299615	0
299616	0
299623	0
299627	0
299628	0
299631	0
299632	0
299633	0
299634	0
299637	0
299641	0
299642	0
299643	0
299649	0
299656	0
299657	0
299658	0
299659	0
299664	0
299665	0
299667	0
299668	0
299669	0
299672	0
299676	0
299680	0
299683	0
299684	0
299686	0
299688	0
299690	0
299691	0
299694	0
299697	0
299699	0
299701	0
299705	0
299708	0
299711	0
299712	0
299713	0
299718	0
299720	0
299724	0
299726	0
299730	0
299732	0
299735	0
299736	0
299738	0
299745	0
299750	0
299751	0
299752	0
299757	0
299758	0
299759	0
299761	0
299762	0
299764	0
299766	0
299773	0
299774	0
299775	0
299776	0
299780	0
299782	0
299783	0
299787	0
299788	0
299789	0
299792	0
299793	0
299797	0
299800	0
299801	0
299807	0
299808	0
299816	0
299819	0
299820	0
299824	0
299825	0
299828	0
299842	0
299843	0
299844	0
299857	0
299860	0
299861	0
299862	0
299865	0
299866	0
299867	0
299868	0
299869	0
299870	0
299872	0
299874	0
299878	0
299883	0
299884	0
299885	0
299886	0
299888	0
299889	0
299891	0
299892	0
299894	0
299896	0
299897	0
299898	0
299908	0
299911	0
299913	0
299914	0
299915	0
299924	0
299925	0
299930	0
299935	0
299937	0
299938	0
299940	0
299941	0
299942	0
299943	0
299946	0
299947	0
299949	0
299952	0
299954	0
299960	0
299962	0
299967	0
299970	0
299971	0
299973	0
299976	0
299977	0
299979	0
299983	0
299990	0
299992	0
299997	0
299999	0
300000	0
300005	0
300007	0
300010	0
300011	0
300012	0
300013	0
300014	0
300016	0
300017	0
300019	0
300020	0
300022	0
300024	0
300029	0
300034	0
300035	0
300040	0
300041	0
300043	0
300044	0
300045	0
300047	0
300048	0
300049	0
300053	0
300055	0
300056	0
300057	0
300060	0
300061	0
300062	0
300068	0
300069	0
300071	0
300075	0
300078	0
300080	0
300084	0
300089	0
300090	0
300091	0
300092	0
300096	0
300101	0
300105	0
300107	0
300113	0
300114	0
300119	0
300121	0
300124	0
300127	0
300128	0
300129	0
300133	0
300136	0
300137	0
300138	0
300139	0
300149	0
300151	0
300153	0
300157	0
300160	0
300162	0
300166	0
300167	0
300168	0
300169	0
300172	0
300173	0
300176	0
300177	0
300183	0
300188	0
300189	0
300198	0
300204	0
300207	0
300208	0
300212	0
300213	0
300215	0
300221	0
300227	0
300229	0
300235	0
300236	0
300237	0
300239	0
300241	0
300245	0
300249	0
300253	0
300255	0
300256	0
300257	0
300259	0
300261	0
300263	0
300266	0
300268	0
300270	0
300273	0
300277	0
300279	0
300280	0
300284	0
300286	0
300289	0
300292	0
300294	0
300295	0
300303	0
300310	0
300313	0
300315	0
300319	0
300328	0
300331	0
300332	0
300333	0
300336	0
300338	0
300342	0
300345	0
300348	0
300349	0
300352	0
300354	0
300360	0
300363	0
300364	0
300366	0
300367	0
300377	0
300379	0
300385	0
300386	0
300387	0
300388	0
300395	0
300402	0
300403	0
300406	0
300407	0
300409	0
300410	0
300414	0
300415	0
300420	0
300422	0
300424	0
300431	0
300435	0
300440	0
300441	0
300442	0
300445	0
300450	0
300451	0
300452	0
300455	0
300456	0
300458	0
300459	0
300470	0
300473	0
300476	0
300477	0
300479	0
300480	0
300482	0
300483	0
300484	0
300486	0
300487	0
300490	0
300492	0
300495	0
300496	0
300497	0
300501	0
300502	0
300507	0
300511	0
300515	0
300519	0
300520	0
300521	0
300522	0
300524	0
300526	0
300527	0
300529	0
300530	0
300531	0
300534	0
300535	0
300537	0
300540	0
300543	0
300545	0
300550	0
300555	0
300557	0
300558	0
300559	0
300565	0
300567	0
300568	0
300570	0
300572	0
300575	0
300581	0
300583	0
300586	0
300588	0
300590	0
300596	0
300598	0
300599	0
300600	0
300603	0
300605	0
300607	0
300610	0
300627	0
300629	0
300632	0
300633	0
300635	0
300636	0
300637	0
300647	0
300651	0
300654	0
300655	0
300659	0
300661	0
300663	0
300664	0
300665	0
300666	0
300667	0
300671	0
300675	0
300676	0
300678	0
300679	0
300686	0
300688	0
300694	0
300700	0
300708	0
300712	0
300713	0
300718	0
300720	0
300722	0
300723	0
300725	0
300731	0
300733	0
300737	0
300740	0
300741	0
300746	0
300748	0
300750	0
300756	0
300758	0
300766	0
300767	0
300771	0
300776	0
300784	0
300786	0
300787	0
300791	0
300793	0
300796	0
300799	0
300801	0
300802	0
300806	0
300807	0
300809	0
300810	0
300814	0
300818	0
300820	0
300822	0
300825	0
300826	0
300827	0
300830	0
300831	0
300833	0
300836	0
300837	0
300840	0
300843	0
300854	0
300855	0
300867	0
300869	0
300870	0
300871	0
300876	0
300878	0
300881	0
300882	0
300884	0
300885	0
300890	0
300896	0
300897	0
300901	0
300903	0
300907	0
300908	0
300918	0
300920	0
300929	0
300930	0
300934	0
300935	0
300938	0
300940	0
300941	0
300947	0
300948	0
300949	0
300950	0
300952	0
300965	0
300967	0
300973	0
300974	0
300975	0
300976	0
300978	0
300981	0
300983	0
300985	0
300987	0
300992	0
300993	0
300998	0
301004	0
301005	0
301007	0
301009	0
301013	0
301014	0
301015	0
301022	0
301029	0
301031	0
301035	0
301047	0
301048	0
301062	0
301064	0
301065	0
301068	0
301069	0
301073	0
301079	0
301083	0
301085	0
301086	0
301090	0
301095	0
301098	0
301099	0
301101	0
301103	0
301106	0
301110	0
301112	0
301116	0
301119	0
301120	0
301124	0
301125	0
301126	0
301128	0
301130	0
301131	0
301132	0
301137	0
301148	0
301150	0
301151	0
301152	0
301156	0
301157	0
301158	0
301165	0
301168	0
301172	0
301174	0
301176	0
301178	0
301179	0
301180	0
301183	0
301185	0
301188	0
301190	0
301199	0
301206	0
301210	0
301216	0
301217	0
301222	0
301230	0
301233	0
301234	0
301235	0
301237	0
301238	0
301245	0
301251	0
301252	0
301254	0
301256	0
301260	0
301262	0
301269	0
301272	0
301279	0
301282	0
301288	0
301290	0
301291	0
301293	0
301294	0
301295	0
301298	0
301300	0
301306	0
301310	0
301312	0
301314	0
301317	0
301319	0
301321	0
301324	0
301325	0
301326	0
301328	0
301329	0
301330	0
301339	0
301341	0
301347	0
301349	0
301350	0
301351	0
301352	0
301355	0
301359	0
301360	0
301361	0
301364	0
301367	0
301369	0
301371	0
301373	0
301375	0
301377	0
301383	0
301386	0
301410	0
301413	0
301414	0
301434	0
301435	0
301443	0
301445	0
301447	0
301449	0
301451	0
301452	0
301453	0
301455	0
301456	0
301457	0
301479	0
301481	0
301485	0
301486	0
301492	0
301494	0
301496	0
301501	0
301502	0
301503	0
301509	0
301511	0
301512	0
301521	0
301530	0
301534	0
301535	0
301538	0
301544	0
301547	0
301550	0
301552	0
301555	0
301556	0
301557	0
301559	0
301560	0
301566	0
301568	0
301570	0
301573	0
301575	0
301577	0
301590	0
301591	0
301693	0
301899	0
301908	0
301909	0
301911	0
301913	0
301916	0
301917	0
301923	0
301926	0
301928	0
301929	0
301930	0
301937	0
301938	0
301940	0
301941	0
301943	0
301945	0
301954	0
301961	0
301966	0
301968	0
301970	0
301971	0
301973	0
301974	0
301975	0
301976	0
301977	0
301978	0
301979	0
301980	0
301982	0
301983	0
301985	0
301987	0
301990	0
301994	0
301996	0
302001	0
302003	0
302004	0
302006	0
302010	0
302016	0
302018	0
302019	0
302020	0
302021	0
302023	0
302026	0
302027	0
302028	0
302031	0
302033	0
302034	0
302036	0
302045	0
302049	0
302050	0
302053	0
302058	0
302059	0
302060	0
302061	0
302066	0
302071	0
302072	0
302076	0
302077	0
302083	0
302085	0
302088	0
302089	0
302092	0
302095	0
302097	0
302099	0
302101	0
302109	0
302110	0
302114	0
302115	0
302116	0
302121	0
302127	0
302128	0
302138	0
302145	0
302184	0
302235	0
302248	0
302256	0
302258	0
302261	0
302269	0
302271	0
302274	0
302276	0
302278	0
302284	0
302287	0
302288	0
302289	0
302290	0
302292	0
302293	0
302294	0
302296	0
302299	0
302302	0
302305	0
302306	0
302308	0
302309	0
302310	0
302312	0
302320	0
302321	0
302322	0
302324	0
302328	0
302331	0
302333	0
302334	0
302339	0
302341	0
302342	0
302345	0
302346	0
302347	0
302356	0
302360	0
302366	0
302368	0
302370	0
302371	0
302373	0
302374	0
302375	0
302377	0
302378	0
302380	0
302388	0
302389	0
302390	0
302391	0
302392	0
302395	0
302398	0
302401	0
302403	0
302409	0
302411	0
302413	0
302414	0
302415	0
302420	0
302421	0
302424	0
302426	0
302430	0
302432	0
302439	0
302440	0
302450	0
303877	0
303878	0
303879	0
303881	0
303884	0
303885	0
303886	0
303887	0
303889	0
303890	0
303893	0
303895	0
303896	0
303897	0
303898	0
303901	0
303902	0
303903	0
303905	0
303906	0
303908	0
303911	0
303913	0
303915	0
303919	0
303921	0
303922	0
303923	0
303924	0
303925	0
303929	0
303931	0
303932	0
303933	0
303937	0
303939	0
303940	0
303941	0
303951	0
303953	0
303955	0
303957	0
303958	0
303965	0
303967	0
303968	0
303970	0
303971	0
303972	0
303976	0
303978	0
303981	0
303982	0
303986	0
303990	0
303991	0
303992	0
303993	0
303994	0
303995	0
303996	0
303997	0
303999	0
304004	0
304006	0
304007	0
304008	0
304010	0
304013	0
